season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2019,REG,4,Mecole Hardman,WR,KC,5.316,3.402753517,14.974,15.69437166,2,5,40,9,0,1.8,3.234126663,-1.434126663,00-0035140,Mecole,Hardman,17,M.Hardman
2019,REG,4,Zach Pascal,WR,IND,5.285714286,2.235772591,13.27,18.40937017,4,7,57.14285714,72,0,5.12,3.099540659,2.020459341,00-0033251,Zachary,Pascal,14,Z.Pascal
2019,REG,4,Davante Adams,WR,GB,5.207857143,3.287866327,10.19666667,40.25953515,10,15,66.66666667,180,0,10.259,6.062800761,4.196199239,00-0031381,Davante,Adams,17,D.Adams
2019,REG,4,Phillip Dorsett,WR,NE,5.15,1.859437099,15.68888889,51.49150317,2,9,22.22222222,10,0,-0.15,0.751689415,-0.901689415,00-0032208,Phillip,Dorsett,13,P.Dorsett
2019,REG,4,Travis Kelce,TE,KC,5.09625,3.644755879,10.4825,17.57887014,7,8,87.5,85,0,4.031428571,5.050792531,-1.019363959,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,4,Courtland Sutton,WR,DEN,5.066666667,2.652047341,8.656666667,26.26858626,6,9,66.66666667,62,2,3.503333333,2.520176757,0.983156577,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,4,Alshon Jeffery,WR,PHI,5.008888889,1.807517125,10.56222222,49.70977357,3,9,33.33333333,38,1,5.286666667,3.731979143,1.554687524,00-0029137,Alshon,Jeffery,17,A.Jeffery
2019,REG,4,Josh Gordon,WR,NE,4.988571429,2.342095833,5.098571429,13.01509737,3,7,42.85714286,46,0,14.91666667,13.58166893,1.334997738,00-0029664,Joshua,Gordon,10,J.Gordon
2019,REG,4,Austin Hooper,TE,ATL,4.971111111,4.844925327,8.370909091,22.58800442,9,11,81.81818182,130,0,6.218888889,4.362310923,1.856577966,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,4,Christian Kirk,WR,ARI,4.923333333,2.728427848,9.934,36.33769844,4,5,80,37,0,1.06,1.002707697,0.057292303,00-0034775,Christian,Kirk,13,C.Kirk
2019,REG,4,Kenny Golladay,WR,DET,4.858888889,1.316969167,14.50555556,37.31066019,5,9,55.55555556,67,2,2.988,2.601258682,0.386741318,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,4,Darren Waller,TE,LV,4.811666667,3.844169397,2.49,11.70387779,7,8,87.5,53,0,4.775714286,5.65761115,-0.881896864,00-0031610,Darren,Waller,83,D.Waller
2019,REG,4,Keenan Allen,WR,LAC,4.704,4.396699698,4.01,8.96129436,5,5,100,48,0,5.59,7.478107033,-1.888107033,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,4,Tyler Boyd,WR,CIN,4.661666667,2.463639719,7.933333333,22.13438735,3,6,50,33,0,3.766666667,4.590219695,-0.823553028,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,4,Auden Tate,WR,CIN,4.603333333,2.360091939,9.835,27.4401302,4,6,66.66666667,50,0,3.8475,3.168261556,0.679238444,00-0034686,Audeen,Tate,19,A.Tate
2019,REG,4,Preston Williams,WR,MIA,4.482857143,2.810022565,13.32,61.96995879,4,7,57.14285714,46,0,2.41,3.392016804,-0.982016804,00-0035350,Preston,Williams,18,P.Williams
2019,REG,4,Cole Beasley,WR,BUF,4.47,3.523168934,9.17,25.04569616,7,13,53.84615385,75,0,6.228571429,5.892270188,0.336301241,00-0029000,Cole,Beasley,10,C.Beasley
2019,REG,4,D.J. Moore,WR,CAR,4.452,3.175789524,8.872,17.62765746,3,5,60,44,0,7.83,5.628036459,2.201963541,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,4,Julio Jones,WR,ATL,4.275714286,2.121678808,14.63714286,25.13430639,4,7,57.14285714,52,0,1.21,1.477426577,-0.267426577,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,4,Michael Thomas,WR,NO,4.265555556,2.606913582,7.372222222,34.72549327,9,9,100,95,0,3.183333333,3.706169672,-0.522836338,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,4,Mohamed Sanu,WR,ATL,4.185,3.349331461,8.674166667,25.53415921,9,12,75,91,0,4.026666667,3.675175374,0.351491292,00-0029632,Mohamed,Sanu,12,M.Sanu
2019,REG,4,Sammy Watkins,WR,KC,4.103333333,1.997930119,13.37666667,16.82423226,3,6,50,54,0,4.903333333,5.92981659,-1.026483256,00-0031325,Samuel,Watkins,14,S.Watkins
2019,REG,4,John Brown,WR,BUF,4.066363636,2.151130645,15.37545455,35.53375213,5,11,45.45454545,69,0,4.558,3.767776484,0.790223516,00-0031051,John,Brown,15,J.Brown
2019,REG,4,Tyrell Williams,WR,LV,4.054285714,2.544068431,15.63285714,64.29494712,3,7,42.85714286,36,1,1.136666667,2.654677812,-1.518011145,00-0032160,Tyrell,Williams,16,T.Williams
2019,REG,4,Emmanuel Sanders,WR,DEN,4,2.480621098,16.69111111,50.64904414,5,9,55.55555556,104,0,8.816,7.140150701,1.675849299,00-0027685,Emmanuel,Sanders,10,E.Sanders
2019,REG,4,Dontrelle Inman,WR,LAC,3.94,1.919476284,12.97571429,40.59622776,5,7,71.42857143,76,0,1.436,1.748465618,-0.312465618,00-0028411,Dontrelle,Inman,15,D.Inman
2019,REG,4,Zay Jones,WR,BUF,3.58125,2.311486483,14.49375,24.36077904,2,8,25,4,0,1.27,1.077528738,0.192471262,00-0033891,Isaiah,Jones,11,Z.Jones
2019,REG,4,Chester Rogers,WR,IND,3.465,2.378281051,11.19666667,13.31404336,3,6,50,48,1,3.613333333,3.469885603,0.14344773,00-0032355,Chester,Rogers,80,C.Rogers
2019,REG,4,Odell Beckham,WR,CLE,3.241428571,1.903948568,10.03,31.78073511,2,7,28.57142857,20,0,3.705,4.181031547,-0.476031547,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,4,Marquez Valdes-Scantling,WR,GB,3.034285714,2.184367274,12.83428571,23.64770604,3,7,42.85714286,47,0,7.24,5.076958669,2.163041331,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2019,REG,4,Tyler Eifert,TE,CIN,2.944,1.35850484,10.994,25.56149733,2,5,40,27,0,3.145,5.865750378,-2.720750378,00-0030549,Tyler,Eifert,85,T.Eifert
2019,REG,4,Demarcus Robinson,WR,KC,2.573333333,2.624047224,18.79555556,35.45959543,4,9,44.44444444,35,0,3.5,4.141841086,-0.641841086,00-0032775,Demarcus,Robinson,11,D.Robinson
2019,REG,5,Hunter Renfrow,WR,LV,10.92,3.362370561,3.14,15.99755451,1,5,20,12,0,12.71,8.781244617,3.928755383,00-0034983,Hunter,Renfrow,13,H.Renfrow
2019,REG,5,Calvin Ridley,WR,ATL,8.192222222,4.368752138,15.72222222,40.41009824,5,9,55.55555556,88,1,1.466,1.099445289,0.366554711,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,5,Mark Andrews,TE,BAL,8.03,3.488991876,5.424285714,18.46610252,5,7,71.42857143,45,0,4.698,5.261837596,-0.563837596,00-0034753,Mark,Andrews,89,M.Andrews
2019,REG,5,D.J. Chark,WR,JAX,7.486,3.001334663,15.72636364,45.17181951,8,11,72.72727273,164,2,6.75,4.607334669,2.142665331,00-0034777,Darrell,Chark,17,D.Chark
2019,REG,5,James Washington,WR,PIT,7.465,3.515014338,9.798333333,23.68845193,3,6,50,52,0,5.373333333,4.725440575,0.647892758,00-0034676,James,Washington,13,J.Washington
2019,REG,5,Will Fuller,WR,HOU,7.365625,3.990309413,8.5325,49.04968922,14,16,87.5,217,3,8.389285714,6.758804183,1.630481531,00-0033127,William,Fuller,15,W.Fuller
2019,REG,5,Dede Westbrook,WR,JAX,7.323,3.494556787,7.959090909,22.86139545,7,11,63.63636364,82,0,6.87,7.321891271,-0.451891271,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,5,Evan Engram,TE,NYG,7.323,2.407749897,7.321818182,22.20996608,6,11,54.54545455,42,0,5.06,4.364897962,0.695102038,00-0033881,Evan,Engram,88,E.Engram
2019,REG,5,Demaryius Thomas,WR,NYJ,7.236666667,2.635937795,10.28666667,70.44053869,4,9,44.44444444,47,0,6.75,4.554573874,2.195426126,00-0027874,Demaryius,Thomas,18,D.Thomas
2019,REG,5,Alshon Jeffery,WR,PHI,7.15875,3.390246458,2.97875,12.24059996,6,8,75,52,0,6.54,5.61698367,0.92301633,00-0029137,Alshon,Jeffery,17,A.Jeffery
2019,REG,5,Cooper Kupp,WR,LAR,7.062142857,3.263324217,7.679411765,32.20514592,9,17,52.94117647,117,1,5.5,4.991782676,0.508217324,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,5,Austin Hooper,TE,ATL,6.93875,3.866418014,6.892222222,17.71475897,6,9,66.66666667,56,0,4.588333333,4.02722174,0.561111593,00-0032392,Austin,Hooper,81,A.Hooper
2019,REG,5,Courtland Sutton,WR,DEN,6.877142857,2.161344755,9.414285714,57.96464069,4,7,57.14285714,92,1,13.3375,1.970181062,11.36731894,00-0034348,Courtland,Sutton,14,C.Sutton
2019,REG,5,Robert Woods,WR,LAR,6.851428571,3.088716459,6.705555556,14.88763352,5,9,55.55555556,48,0,4.76,5.775545573,-1.015545573,00-0030431,Robert,Woods,17,R.Woods
2019,REG,5,Jarvis Landry,WR,CLE,6.72,2.894724295,12.07833333,27.09462743,4,6,66.66666667,75,0,3.2575,3.767618319,-0.510118319,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,5,Allen Robinson,WR,CHI,6.646666667,1.648954587,13.14777778,58.196036,7,9,77.77777778,97,2,1.265714286,0.825853216,0.43986107,00-0031428,Allen,Robinson,12,A.Robinson
2019,REG,5,Mohamed Sanu,WR,ATL,6.396,4.14101548,3.542,5.057687914,5,5,100,42,1,4.858,5.24932788,-0.39132788,00-0029632,Mohamed,Sanu,12,M.Sanu
2019,REG,5,Diontae Johnson,WR,PIT,6.02625,2.562940027,9.535,30.73575631,5,8,62.5,27,0,0.044,3.14888287,-3.10488287,00-0035216,Diontae,Johnson,18,D.Johnson
2019,REG,5,Chris Godwin,WR,TB,5.9725,2.134130546,15.13777778,59.45969537,7,9,77.77777778,125,2,5.112857143,3.413506599,1.699350544,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,5,Darren Waller,TE,LV,5.944,2.59434993,4.954,25.23945384,4,5,80,39,0,5.0025,4.151230769,0.851269231,00-0031610,Darren,Waller,83,D.Waller
2019,REG,5,Julio Jones,WR,ATL,5.844,1.054885276,13.63857143,27.264679,3,7,42.85714286,42,0,2.076666667,2.541001118,-0.464334451,00-0027944,Quintorris,Jones,11,J.Jones
2019,REG,5,Odell Beckham,WR,CLE,5.835,4.222162325,13.585,30.47444573,2,6,33.33333333,27,0,4.075,4.081529721,-0.006529721,00-0031235,Odell,Beckham,13,O.Beckham
2019,REG,5,Anthony Miller,WR,CHI,5.694285714,4.118859498,10.69142857,36.80716077,4,7,57.14285714,52,0,5.095,4.728349774,0.366650226,00-0034353,Anthony,Miller,17,A.Miller
2019,REG,5,Adam Humphries,WR,TEN,5.646666667,2.942415586,3.066666667,17.84328937,4,6,66.66666667,30,0,5.075,5.283322166,-0.208322166,00-0032009,Adam,Humphries,10,A.Humphries
2019,REG,5,John Brown,WR,BUF,5.602,3.575913231,11.81,48.48907867,5,5,100,75,0,3.19,2.134084931,1.055915069,00-0031051,John,Brown,15,J.Brown
2019,REG,5,Terry McLaurin,WR,WAS,5.577142857,1.773558179,17.26571429,71.11503383,3,7,42.85714286,51,0,2.496666667,2.537236081,-0.040569415,00-0035659,Terry,McLaurin,17,T.McLaurin
2019,REG,5,Keenan Allen,WR,LAC,5.515,2.151451242,8.426666667,23.72483694,4,6,66.66666667,18,0,-1.27,0.539373425,-1.809373425,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,5,Darius Slayton,WR,NYG,5.48,1.957301054,19.654,27.09924717,4,5,80,62,1,-0.45,0.583750589,-1.033750589,00-0035535,Darius,Slayton,86,D.Slayton
2019,REG,5,Geronimo Allison,WR,GB,5.392,2.038232137,7.13,23.02971576,2,6,33.33333333,28,0,9.09,8.890290554,0.199709446,00-0032626,Geronimo,Allison,81,G.Allison
2019,REG,5,Julian Edelman,WR,NE,5.374444444,3.984241327,9.67,27.30181636,8,9,88.88888889,110,1,4.92,4.18407936,0.73592064,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,5,Golden Tate,WR,NYG,5.346666667,2.991524792,3.46,5.724843504,3,6,50,13,0,4.516666667,4.138479965,0.378186702,00-0027891,Golden,Tate,15,G.Tate
2019,REG,5,Auden Tate,WR,CIN,5.221666667,1.164234528,10.23666667,24.47889682,3,6,50,26,1,-0.493333333,0.079484113,-0.572817447,00-0034686,Audeen,Tate,19,A.Tate
2019,REG,5,Larry Fitzgerald,WR,ARI,5.1625,2.212765305,9.12375,25.60603403,6,8,75,58,0,4.061666667,4.092256568,-0.030589901,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,5,Adam Thielen,WR,MIN,5.14125,2.94857017,12.37375,63.3536,7,8,87.5,130,2,7.197142857,3.302338437,3.89480442,00-0030035,Adam,Thielen,19,A.Thielen
2019,REG,5,Randall Cobb,WR,DAL,5.1125,2.600065008,11.835,14.76084561,3,6,50,53,0,4.126666667,1.972994163,2.153672504,00-0028002,Randall,Cobb,18,R.Cobb
2019,REG,5,Jared Cook,TE,NO,5.078333333,2.138347343,8.001666667,18.4703574,4,6,66.66666667,41,1,3.4675,3.709582296,-0.242082296,00-0027061,Jared,Cook,87,J.Cook
2019,REG,5,Willie Snead,WR,BAL,5,3.214235145,8.678,21.10203288,4,5,80,51,0,5.465,3.081294949,2.383705051,00-0030663,Willie,Snead,83,W.Snead
2019,REG,5,Mike Williams,WR,LAC,4.984615385,1.823608632,11.33769231,69.16146591,6,13,46.15384615,74,0,1.811666667,1.206422714,0.605243952,00-0033536,Michael,Williams,81,M.Williams
2019,REG,5,Sterling Shepard,WR,NYG,4.912222222,4.214597609,15.61333333,38.75024129,5,9,55.55555556,49,0,4.196,4.519770801,-0.323770801,00-0032385,Sterling,Shepard,87,S.Shepard
2019,REG,5,Amari Cooper,WR,DAL,4.828571429,3.262886669,14.05714286,40.90880745,11,14,78.57142857,226,1,6.422727273,6.440434925,-0.017707652,00-0031544,Amari,Cooper,19,A.Cooper
2019,REG,5,Dawson Knox,TE,BUF,4.76,2.460893943,5.256,21.57989818,2,5,40,12,0,3.02,4.293271794,-1.273271794,00-0035689,Dawson,Knox,88,D.Knox
2019,REG,5,Curtis Samuel,WR,CAR,4.732,2.777721979,8.74,28.77050529,3,6,50,19,0,5.783333333,4.837764083,0.945569251,00-0033282,Curtis,Samuel,10,C.Samuel
2019,REG,5,JuJu Smith-Schuster,WR,PIT,4.653333333,3.592667837,7.152857143,20.17487308,7,7,100,75,1,3.467142857,4.113111749,-0.645968892,00-0033857,John,Smith-Schuster,19,J.Smith-Schuster
2019,REG,5,DeAndre Hopkins,WR,HOU,4.59375,2.132713992,7.4275,21.34875867,7,8,87.5,88,0,5.462857143,2.418553552,3.044303591,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,5,Tyler Boyd,WR,CIN,4.551111111,2.933380506,8.370714286,46.7059902,10,14,71.42857143,123,1,5.456,4.386912669,1.069087331,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,5,Gerald Everett,TE,LAR,4.442222222,3.225878995,9.359090909,25.3965513,7,11,63.63636364,136,0,10.18142857,6.23827901,3.943149561,00-0033895,Gerald,Everett,81,G.Everett
2019,REG,5,Josh Gordon,WR,NE,4.33875,2.607076852,12.69125,31.85055055,5,8,62.5,59,0,5.014,3.901750555,1.112249445,00-0029664,Joshua,Gordon,10,J.Gordon
2019,REG,5,George Kittle,TE,SF,4.324285714,2.663804997,8.09875,34.34584394,6,8,75,70,1,5.106666667,3.086079008,2.020587658,00-0033288,George,Kittle,85,G.Kittle
2019,REG,5,Marquise Brown,WR,BAL,4.2575,2.943408308,7.68,18.67522615,3,5,60,22,1,1.553333333,3.782885081,-2.229551748,00-0035662,Marquise,Brown,15,M.Brown
2019,REG,5,Zach Ertz,TE,PHI,4.1325,2.318968331,10.24285714,36.8296692,5,7,71.42857143,57,1,0.946,1.586419938,-0.640419938,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,5,Demarcus Robinson,WR,KC,4.055,1.909789148,13.64,19.60051732,3,6,50,31,0,1.433333333,2.107186029,-0.673852696,00-0032775,Demarcus,Robinson,11,D.Robinson
2019,REG,5,Michael Gallup,WR,DAL,3.980714286,1.633865149,10.71928571,31.19504438,7,14,50,113,1,4.198571429,2.307904674,1.890666754,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,5,Mecole Hardman,WR,KC,3.91,3.976384068,11.48166667,16.49901806,4,6,66.66666667,79,0,2.9425,3.634321242,-0.691821242,00-0035140,Mecole,Hardman,17,M.Hardman
2019,REG,5,Byron Pringle,WR,KC,3.871428571,4.511141579,13.74125,26.32801648,6,8,75,103,1,4.673333333,5.419263645,-0.745930311,00-0034297,Byron,Pringle,13,B.Pringle
2019,REG,5,Michael Thomas,WR,NO,3.726153846,2.239530443,11.02,55.11483861,11,13,84.61538462,182,2,5.27,3.983305268,1.286694732,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,5,D.J. Moore,WR,CAR,3.67625,2.439128269,10.39,45.60267735,6,8,75,91,0,3.7,1.779821558,1.920178442,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,5,KeeSean Johnson,WR,ARI,3.171428571,2.682362207,6.265714286,15.38677425,3,7,42.85714286,22,0,5.51,4.162407694,1.347592306,00-0035287,KeeSean,Johnson,19,K.Johnson
2019,REG,5,Travis Kelce,TE,KC,2.44125,1.981118195,12.902,30.90003353,4,10,40,70,0,4.9625,4.163300305,0.799199695,00-0030506,Travis,Kelce,87,T.Kelce
2019,REG,6,Albert Wilson,WR,MIA,10.044,4.822356617,-0.41,-1.121955669,5,6,83.33333333,15,0,3.596,5.809499245,-2.213499245,00-0030669,Albert,Wilson,15,A.Wilson
2019,REG,6,Tavon Austin,WR,DAL,9.592,2.756534744,8.451666667,16.23707214,5,6,83.33333333,64,0,4.166,5.661086604,-1.495086604,00-0030525,Tavon,Austin,10,T.Austin
2019,REG,6,Ced Wilson,WR,DAL,8.343333333,3.005323545,8.721666667,16.75578752,5,6,83.33333333,46,0,2.66,2.687898664,-0.027898664,00-0034418,Cedrick,Wilson,11,C.Wilson
2019,REG,6,Corey Davis,WR,TEN,8.256,4.121255075,12.92,21.65169594,3,5,60,36,0,1.983333333,2.480770493,-0.497437159,00-0033871,Corey,Davis,84,C.Davis
2019,REG,6,Michael Gallup,WR,DAL,8.151428571,1.889784684,10.72285714,24.03381256,4,7,57.14285714,48,0,2.55,2.113867582,0.436132418,00-0034764,Michael,Gallup,13,M.Gallup
2019,REG,6,Adam Thielen,WR,MIN,7.73125,4.355335544,9.60375,21.26134603,6,8,75,57,1,4.52,4.684254748,-0.164254748,00-0030035,Adam,Thielen,19,A.Thielen
2019,REG,6,Scott Miller,WR,TB,7.695714286,2.110212702,20.13,22.33228204,3,7,42.85714286,39,0,0.976666667,2.298949341,-1.322282675,00-0035298,Scott,Miller,10,S.Miller
2019,REG,6,Adam Humphries,WR,TEN,7.651666667,2.912807277,6.765,13.60437056,6,6,100,47,0,1.068333333,2.678827578,-1.610494245,00-0032009,Adam,Humphries,10,A.Humphries
2019,REG,6,Chris Godwin,WR,TB,7.515555556,2.858586509,10.585,20.13090955,10,12,83.33333333,151,0,5.259,3.735866589,1.523133411,00-0033921,Rod,Godwin,12,C.Godwin
2019,REG,6,Gerald Everett,TE,LAR,7.3675,2.918127178,8.184,27.98140044,2,5,40,9,0,3.98,4.703038949,-0.723038949,00-0033895,Gerald,Everett,81,G.Everett
2019,REG,6,Dallas Goedert,TE,PHI,7.17,3.042215565,5.03,9.545885861,5,7,71.42857143,48,0,7.84,7.573525325,0.266474675,00-0034351,Dallas,Goedert,88,D.Goedert
2019,REG,6,Mike Evans,WR,TB,7.144117647,1.821297164,14.84,39.9828835,9,17,52.94117647,96,0,2.096666667,2.674264831,-0.577598164,00-0031408,Mike,Evans,13,M.Evans
2019,REG,6,Calvin Ridley,WR,ATL,7.073333333,2.908012845,10.81333333,22.23974223,4,6,66.66666667,48,1,3.4875,3.004505078,0.482994922,00-0034837,Calvin,Ridley,18,C.Ridley
2019,REG,6,Tyler Boyd,WR,CIN,6.955714286,2.649935831,7.98,20.23839716,3,7,42.85714286,10,0,0.81,1.47182528,-0.66182528,00-0033009,Tyler,Boyd,83,T.Boyd
2019,REG,6,DeAndre Hopkins,WR,HOU,6.781818182,2.663130023,6.166666667,21.67227998,9,12,75,55,0,3.667777778,4.992541324,-1.324763547,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2019,REG,6,Jamison Crowder,WR,NYJ,6.778888889,3.073441817,9.432222222,32.94268307,6,9,66.66666667,98,0,7.078333333,6.069419812,1.008913521,00-0031941,Jamison,Crowder,82,J.Crowder
2019,REG,6,Julian Edelman,WR,NE,6.713333333,3.544570635,9.848,60.70019724,9,15,60,113,0,4.015555556,5.388386669,-1.372831114,00-0027150,Julian,Edelman,11,J.Edelman
2019,REG,6,Larry Fitzgerald,WR,ARI,6.70625,2.674447047,10.59625,35.15676841,6,8,75,69,0,1.16,0.926836396,0.233163604,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2019,REG,6,Michael Thomas,WR,NO,6.655,3.504752308,4.265833333,26.24051671,8,12,66.66666667,89,0,5.86125,4.142826647,1.718423353,00-0032765,Michael,Thomas,13,M.Thomas
2019,REG,6,Alex Erickson,WR,CIN,6.636666667,2.575360117,13.14166667,28.56780551,4,6,66.66666667,47,0,2.035,2.404456426,-0.369456426,00-0032543,Alex,Erickson,12,A.Erickson
2019,REG,6,Allen Lazard,WR,GB,6.62,2.761735074,14.258,19.45103817,4,5,80,65,1,2.6375,2.342284339,0.295215661,00-0034521,Allen,Lazard,13,A.Lazard
2019,REG,6,KeeSean Johnson,WR,ARI,6.535,2.563677536,9.064,18.79562044,2,5,40,14,0,6.37,6.830334843,-0.460334843,00-0035287,KeeSean,Johnson,19,K.Johnson
2019,REG,6,George Kittle,TE,SF,6.475714286,3.836127744,4.3825,26.72867271,8,8,100,103,0,8.4925,5.311601164,3.180898836,00-0033288,George,Kittle,85,G.Kittle
2019,REG,6,Darren Fells,TE,HOU,6.4175,3.522592054,4.145714286,8.499048177,6,7,85.71428571,69,0,7.621666667,6.611178816,1.010487851,00-0029738,Darren,Fells,87,D.Fells
2019,REG,6,Nelson Agholor,WR,PHI,6.286666667,4.805445671,15.64,29.68144232,4,7,57.14285714,42,0,7.375,7.856578703,-0.481578703,00-0031549,Nelson,Agholor,13,N.Agholor
2019,REG,6,Willie Snead,WR,BAL,6.274,5.449723141,8.2,19.22355589,3,5,60,18,0,3.373333333,2.808776867,0.564556466,00-0030663,Willie,Snead,83,W.Snead
2019,REG,6,Preston Williams,WR,MIA,6.253333333,1.430353586,16.28,44.54984949,2,6,33.33333333,31,0,2.44,2.966240552,-0.526240552,00-0035350,Preston,Williams,18,P.Williams
2019,REG,6,Cooper Kupp,WR,LAR,6.201666667,2.363506747,3.4,13.94967177,4,6,66.66666667,17,0,2.0925,4.009633727,-1.917133727,00-0033908,Cooper,Kupp,18,C.Kupp
2019,REG,6,Delanie Walker,TE,TEN,6.118,3.696025416,10.12333333,20.35795683,3,6,50,43,0,3.87,5.083574711,-1.213574711,00-0024389,Delanie,Walker,82,De.Walker
2019,REG,6,Keenan Allen,WR,LAC,6.016,1.985481705,14.04,17.27822787,2,6,33.33333333,33,0,0.165,1.526855787,-1.361855787,00-0030279,Keenan,Allen,13,K.Allen
2019,REG,6,Mike Williams,WR,LAC,5.981111111,2.369802209,18.082,37.08747821,5,10,50,72,0,4.876,3.077958547,1.798041453,00-0033536,Michael,Williams,81,M.Williams
2019,REG,6,D.J. Moore,WR,CAR,5.818,1.820244136,9.395,34.02259723,7,10,70,73,0,2.754285714,2.721599668,0.032686046,00-0034827,Denniston,Moore,12,D.Moore
2019,REG,6,Zach Ertz,TE,PHI,5.784285714,3.205013533,10.48888889,25.59305951,4,9,44.44444444,54,0,1.025,1.90156995,-0.87656995,00-0030061,Zachary,Ertz,86,Z.Ertz
2019,REG,6,Jimmy Graham,TE,GB,5.666,2.700502338,10.436,14.23699217,2,5,40,17,0,4.025,5.891385691,-1.866385691,00-0027696,Jimmy,Graham,80,J.Graham
2019,REG,6,Alshon Jeffery,WR,PHI,5.610833333,3.43071425,4.78,15.55103701,10,12,83.33333333,76,1,3.612,5.456079462,-1.844079462,00-0029137,Alshon,Jeffery,17,A.Jeffery
2019,REG,6,Will Fuller,WR,HOU,5.56,4.305140276,16.49666667,43.48220823,5,9,55.55555556,44,0,7.426,6.541141911,0.884858089,00-0033127,William,Fuller,15,W.Fuller
2019,REG,6,Greg Olsen,TE,CAR,5.55,2.598401836,7.777142857,19.7146375,4,7,57.14285714,52,0,5.6975,7.443568121,-1.746068121,00-0025418,Gregory,Olsen,88,G.Olsen
2019,REG,6,Jarvis Landry,WR,CLE,5.522,2.101528413,11.482,20.33868282,3,5,60,36,0,2.2,2.513942559,-0.313942559,00-0031382,Jarvis,Landry,80,J.Landry
2019,REG,6,Stefon Diggs,WR,MIN,5.511818182,2.857938956,21.43454545,65.24795218,7,11,63.63636364,167,3,6.294285714,5.271529999,1.022755715,00-0031588,Stefon,Diggs,14,S.Diggs
2019,REG,6,Curtis Samuel,WR,CAR,5.411666667,2.286364475,18.75833333,40.758311,4,6,66.66666667,70,1,4.0425,4.25508292,-0.21258292,00-0033282,Curtis,Samuel,10,C.Samuel
2019,REG,6,Kenny Golladay,WR,DET,5.394444444,2.665505803,14.21,39.81507425,5,9,55.55555556,121,0,10.51,10.25824865,0.251751352,00-0033932,Kenneth,Golladay,19,K.Golladay
2019,REG,6,Jason Witten,TE,DAL,5.3925,2.782897113,11.52285714,25.82690276,5,7,71.42857143,57,0,1.9,1.246337842,0.653662158,00-0022127,Christopher,Witten,82,J.Witten
2019,REG,6,Tyreek Hill,WR,KC,5.381111111,2.813923704,16.979,48.52251943,5,10,50,80,2,1.536,1.706176773,-0.170176773,00-0033040,Tyreek,Hill,10,T.Hill
2019,REG,6,Robby Anderson,WR,NYJ,5.307142857,1.99476513,15.14875,47.02937638,5,8,62.5,125,1,12.644,9.363568381,3.280431619,00-0032688,Robby,Anderson,11,Ro.Anderson
2019,REG,6,Deebo Samuel,WR,SF,5.22,3.016907086,3.546,13.51681025,3,5,60,18,0,3.93,2.913901255,1.016098745,00-0035719,Tyshun,Samuel,19,D.Samuel
2019,REG,6,Auden Tate,WR,CIN,5.138181818,1.26025336,11.68454545,46.56715336,5,11,45.45454545,91,0,2.404,1.87304784,0.53095216,00-0034686,Audeen,Tate,19,A.Tate
2019,REG,6,Dede Westbrook,WR,JAX,5.131428571,2.615567371,8.13,30.30190086,3,8,37.5,53,0,9.256666667,6.15167376,3.104992907,00-0033839,Decrick,Westbrook,12,D.Westbrook
2019,REG,6,Jaron Brown,WR,SEA,5.062,2.168341342,9.518,15.95962306,3,5,60,29,2,-0.056666667,0.522760189,-0.579426856,00-0030300,Jaron,Brown,18,J.Brown
2019,REG,6,Geronimo Allison,WR,GB,5.058571429,2.081046506,14.33,27.36896674,3,7,42.85714286,40,0,2.856666667,2.328867383,0.527799284,00-0032626,Geronimo,Allison,81,G.Allison
